FID,ddd,dist
3890,1372.770724,418.4205166
488,1372.897954,418.4592962
4053,1373.294143,418.5800548
3889,1373.530619,418.6521328
2160,1373.609739,418.6762484
2621,1373.670688,418.6948257
1317,1373.809563,418.7371547
5454,1374.025422,418.8029485
2774,1374.117564,418.8310335
1211,1374.525714,418.9554375
3850,1374.599799,418.9780189
1900,1375.602118,419.2835256
2530,1375.62165,419.289479
3508,1376.140268,419.4475536
3482,1376.19751,419.4650009
1296,1376.228379,419.47441
1425,1376.456425,419.5439184
2550,1376.554238,419.5737316
5349,1377.276155,419.7937722
6414,1378.607287,420.1995012
2188,1379.015972,420.3240683
2846,1379.225212,420.3878446
4162,1379.296962,420.409714
4722,1379.357459,420.4281536
5030,1379.406977,420.4432466
2868,1379.574329,420.4942554
6492,1379.747408,420.5470099
5516,1380.082794,420.6492357
1487,1380.10535,420.6561108
1234,1381.465053,421.0705481
6439,1381.662535,421.1307407
3860,1381.780412,421.1666694
1622,1383.031312,421.5479438
4774,1383.087408,421.5650419
3094,1383.130198,421.5780844
4725,1383.617964,421.7267555
4884,1383.639045,421.733181
1313,1384.459748,421.9833311
4057,1384.833282,422.0971845
464,1384.954524,422.1341388
5290,1384.974875,422.140342
1314,1385.209337,422.2118058
683,1385.447809,422.2844922
1393,1385.604986,422.3323996
3419,1385.801531,422.3923067
160,1385.811173,422.3952454
4154,1385.939698,422.4344201
3782,1386.405823,422.5764949
4354,1386.961658,422.7459133
4527,1387.032816,422.7676022
1853,1387.593691,422.9385571
1400,1387.938618,423.0436909
5621,1388.118138,423.0984085
910,1388.152995,423.1090329
5670,1388.847784,423.3208044
4517,1389.139821,423.4098176
4315,1389.458508,423.5069533
1268,1389.463158,423.5083706
2773,1389.578576,423.5435501
5028,1389.79856,423.6106011
1407,1389.974457,423.6642146
4254,1390.506354,423.8263367
1577,1390.571323,423.8461394
3937,1390.79509,423.9143436
3567,1391.095743,424.0059823
4729,1391.113333,424.0113438
1707,1392.130198,424.3212843
4478,1392.494637,424.4323653
6310,1392.588637,424.4610166
2379,1392.609746,424.4674507
494,1392.65988,424.4827313
5275,1393.224426,424.6548052
2713,1393.401832,424.7088784
2691,1394.375386,425.0056176
4143,1394.599314,425.0738709
5473,1394.617297,425.0793521
499,1394.793135,425.1329475
3113,1394.957832,425.1831472
6301,1395.387205,425.3140199
891,1395.413747,425.32211
5489,1395.638962,425.3907557
4465,1396.026507,425.5088793
1542,1396.197269,425.5609277
3808,1396.711741,425.7177387
6159,1396.744399,425.7276928
2033,1397.028617,425.8143226
879,1397.197752,425.8658747
1368,1397.697567,426.0182183
6304,1397.724442,426.0264099
1758,1398.027016,426.1186346
3974,1398.384949,426.2277326
5424,1398.653334,426.3095362
4505,1399.225781,426.4840181
3681,1399.544577,426.5811871
4706,1399.862501,426.6780902
1725,1400.162465,426.7695195
6501,1400.181017,426.7751739
5830,1400.192215,426.7785871
3012,1400.532673,426.8823587
1300,1401.361814,427.1350809
3498,1401.376284,427.1394914
2444,1401.41224,427.1504506
1404,1401.935166,427.3098387
5370,1402.411729,427.4550951
4540,1402.533516,427.4922158
3761,1402.930801,427.6133081
5626,1402.990143,427.6313957
4474,1403.205002,427.6968847
5109,1403.341207,427.7383998
5726,1403.435859,427.7672498
4756,1403.888045,427.9050761
1336,1403.985222,427.9346956
3357,1404.441642,428.0738125
4434,1404.592047,428.1196561
5199,1405.267433,428.3255134
6012,1405.39249,428.3636311
6133,1405.401537,428.3663884
6455,1406.189225,428.6064758
5332,1406.227918,428.6182695
1569,1406.303613,428.6413411
102,1406.437882,428.6822664
5351,1406.621502,428.7382337
5733,1406.64618,428.7457558
3574,1406.976905,428.8465607
3711,1407.12465,428.8915932
6437,1407.156066,428.9011688
3812,1407.293042,428.9429192
75,1407.420031,428.9816254
2884,1407.507548,429.0083005
1263,1408.321472,429.2563846
1246,1409.173957,429.516222
2544,1409.24685,429.5384398
646,1409.508381,429.6181545
6324,1409.87365,429.7294885
5433,1409.942102,429.7503527
4976,1410.024057,429.7753326
235,1410.068845,429.788984
2474,1410.07109,429.7896684
4562,1410.134953,429.8091337
2346,1410.136255,429.8095306
4034,1410.155124,429.8152817
4471,1410.372642,429.8815812
130,1410.574892,429.943227
5383,1410.592582,429.9486188
6102,1410.710258,429.9844866
722,1410.999062,430.072514
2565,1411.537649,430.2366754
1968,1411.758702,430.3040524
5642,1411.898418,430.3466378
3525,1411.899419,430.3469428
5511,1411.974637,430.3698693
1441,1412.469636,430.5207451
1408,1412.935541,430.6627529
1264,1413.48162,430.8291978
3650,1414.643954,431.1834773
2987,1415.197527,431.3522064
4526,1415.233437,431.3631515
5683,1415.277741,431.3766555
3166,1415.809853,431.5388432
837,1416.107604,431.6295976
5115,1416.139941,431.639454
4314,1416.650698,431.7951329
2155,1417.018649,431.9072843
1483,1417.445699,432.0374491
6476,1417.546412,432.0681463
2993,1417.872362,432.167496
5013,1418.260038,432.2856595
6347,1418.708201,432.4222596
1720,1418.838569,432.4619959
6387,1419.145575,432.5555714
6433,1419.325454,432.6103985
71,1419.638217,432.7057285
1045,1419.738956,432.7364339
1452,1419.869467,432.7762136
5352,1420.224632,432.8844679
2433,1420.398307,432.9374041
3835,1420.567976,432.989119
5452,1420.885968,433.0860432
6493,1421.387418,433.2388851
2692,1421.645611,433.3175822
6274,1422.074903,433.4484306
3132,1422.444529,433.5610923
3518,1422.465805,433.5675775
5768,1422.499363,433.5778059
4299,1422.552058,433.5938671
624,1422.826314,433.6774606
4480,1422.892131,433.6975216
5498,1423.192313,433.7890171
5436,1423.272638,433.8135002
3933,1423.413725,433.8565035
3752,1423.745958,433.9577681
4130,1423.756688,433.9610385
5218,1423.927512,434.0131058
3143,1424.196408,434.0950651
2750,1424.41296,434.1610703
3044,1424.599732,434.2179984
1700,1425.330148,434.4406292
1353,1425.973835,434.6368249
3363,1426.130145,434.6844681
5432,1426.153249,434.6915104
1897,1426.564571,434.8168812
2102,1426.84721,434.9030297
1878,1427.653559,435.1488049
669,1427.68249,435.157623
4421,1427.899738,435.2238403
2708,1428.113296,435.2889326
3439,1428.299569,435.3457087
4161,1428.49149,435.4042063
6466,1428.664432,435.456919
1504,1428.900157,435.5287678
1680,1429.176753,435.6130744
4481,1429.377076,435.6741326
4208,1429.515324,435.7162708
6425,1429.54829,435.7263187
3976,1429.639864,435.7542306
6308,1429.872817,435.8252348
1470,1429.932741,435.8434994
3263,1429.954499,435.8501313
2609,1430.554118,436.0328951
6451,1431.321393,436.2667606
440,1431.586095,436.3474416
1699,1431.638638,436.363457
4213,1432.124996,436.5116989
152,1432.128106,436.5126466
3724,1432.24092,436.5470323
1516,1433.0324,436.7882756
3465,1434.159874,437.1319295
2567,1434.309602,437.1775667
1288,1434.38344,437.2000724
1930,1434.401222,437.2054924
3399,1434.653412,437.28236
6445,1434.786342,437.3228769
1556,1435.180161,437.442913
1158,1435.350912,437.4949579
4169,1435.704022,437.602586
2832,1436.041061,437.7053153
1591,1436.165287,437.7431795
4271,1436.300254,437.7843175
5460,1436.42873,437.823477
3748,1436.614586,437.8801259
5118,1437.171644,438.0499172
3191,1437.50008,438.1500244
5467,1438.039007,438.3142893
2798,1438.0471,438.3167562
1482,1438.078051,438.3261901
1711,1438.509084,438.4575689
2746,1439.194479,438.6664771
1465,1439.257662,438.6857353
5438,1439.286614,438.6945599
3932,1439.309803,438.701628
1625,1440.52664,439.0725198
1525,1440.592953,439.092732
4278,1440.743806,439.1387122
5447,1440.815726,439.1606333
6253,1441.396203,439.3375627
6458,1441.551934,439.3850295
904,1442.018797,439.5273294
3992,1442.232377,439.5924285
3560,1442.469538,439.6647151
5430,1442.564376,439.6936218
451,1442.667072,439.7249237
5317,1443.366693,439.9381679
3899,1443.387768,439.9445917
4654,1443.456955,439.9656799
992,1443.518923,439.9845676
5338,1443.915252,440.1053687
1321,1444.362772,440.2417731
1460,1444.654166,440.3305899
5100,1444.716534,440.3495994
3564,1444.940961,440.418005
3562,1445.640367,440.6311839
3865,1445.678123,440.6426918
1810,1445.963307,440.7296161
3514,1446.071165,440.7624912
1902,1446.618765,440.9293994
6256,1446.935056,441.025805
4724,1447.543787,441.2113464
4489,1447.651928,441.2443078
1514,1448.174438,441.4035686
5411,1448.253291,441.427603
2547,1448.460108,441.490641
4839,1448.763972,441.5832587
1543,1448.779299,441.5879302
2952,1448.856,441.6113088
4373,1448.915734,441.6295156
738,1449.121375,441.692195
2555,1449.24249,441.7291109
2119,1449.315238,441.7512844
1345,1449.804958,441.9005512
3367,1450.058889,441.9779495
1382,1450.257876,442.0386007
5280,1450.583522,442.1378576
5575,1450.654752,442.1595683
1436,1450.678093,442.1666828
4285,1451.027262,442.2731093
1289,1451.268123,442.3465239
3884,1451.417611,442.3920879
1664,1451.621385,442.4541981
1395,1452.493828,442.7201189
1513,1452.96187,442.8627779
5354,1452.995304,442.8729685
1185,1453.242634,442.9483549
1631,1453.925048,443.1563547
4029,1454.259707,443.2583587
1825,1454.870604,443.4445602
3499,1455.325305,443.583153
4212,1455.702769,443.698204
3512,1455.852906,443.7439658
1638,1456.301158,443.880593
5322,1456.349332,443.8952765
3372,1456.492968,443.9390566
3759,1456.507538,443.9434976
3252,1456.556995,443.9585721
6428,1456.93931,444.0751018
2411,1458.314344,444.494212
4093,1459.194269,444.7624131
4499,1459.256001,444.781229
3189,1459.4431,444.8382569
5346,1459.613692,444.8902533
1657,1459.646015,444.9001053
3542,1459.868311,444.9678611
6263,1461.951765,445.6028979
5475,1462.027997,445.6261334
5299,1462.051675,445.6333505
2383,1462.260101,445.6968788
1088,1462.361672,445.7278375
6331,1462.804764,445.862892
1414,1462.999945,445.9223834
4598,1463.976963,446.2201783
5205,1465.018391,446.5376055
4690,1465.509598,446.6873254
6407,1466.07183,446.8586939
3972,1466.390822,446.9559226
6502,1467.112251,447.1758141
1670,1467.293239,447.2309792
2187,1467.373303,447.2553827
3381,1467.796948,447.3845098
1439,1467.956503,447.433142
5316,1468.373845,447.560348
4581,1468.396228,447.5671703
6251,1468.634431,447.6397745
4662,1468.836652,447.7014114
5180,1469.193795,447.8102687
1269,1469.484728,447.898945
1836,1469.867204,448.0155239
2292,1470.063982,448.0755018
4786,1470.304496,448.1488105
6357,1470.646826,448.2531526
6469,1470.666186,448.2590534
3918,1471.097979,448.390664
261,1471.129446,448.4002553
6338,1471.916744,448.6402235
1584,1472.371673,448.7788859
4094,1472.937508,448.9513526
3207,1473.404032,449.0935491
1521,1473.692287,449.1814091
1624,1474.411735,449.4006968
2105,1475.392533,449.6996442
2448,1475.404678,449.7033457
5293,1475.570104,449.7537678
4105,1476.004017,449.8860245
1374,1476.113544,449.9194083
5487,1476.803482,450.1297014
1970,1477.667506,450.3930559
5510,1477.809066,450.4362033
4550,1477.935081,450.4746126
3536,1478.06392,450.5138827
1500,1478.519602,450.6527748
2905,1478.656517,450.6945065
3534,1478.804761,450.7396913
3683,1479.024983,450.8068147
2717,1480.572542,451.2785109
5371,1480.719321,451.323249
1335,1480.899416,451.3781419
2193,1481.531335,451.5707508
6265,1481.867107,451.6730944
3341,1482.022751,451.7205344
4835,1482.128053,451.7526305
6479,1482.512603,451.8698414
2201,1483.855907,452.2792806
1743,1484.492435,452.4732941
1486,1484.900307,452.5976137
5202,1485.188418,452.6854297
6277,1485.586002,452.8066134
2875,1485.901809,452.9028713
4848,1485.922921,452.9093063
214,1486.611419,453.1191604
1530,1486.933041,453.2171908
5613,1487.294838,453.3274666
237,1487.565478,453.4099577
2674,1487.85104,453.4969971
1983,1488.455921,453.6813647
2047,1488.83319,453.7963563
4433,1488.872262,453.8082655
3729,1489.539059,454.0115051
3639,1489.721787,454.0672006
698,1489.759072,454.078565
1714,1489.899279,454.1213001
5065,1490.334125,454.2538413
6395,1490.722915,454.3723445
1279,1490.782096,454.3903829
3547,1490.813363,454.3999132
2384,1491.617265,454.6449425
1722,1492.575349,454.9369662
2393,1492.943399,455.0491481
3931,1493.04521,455.0801801
2996,1493.348151,455.1725165
5401,1493.504954,455.2203099
2129,1494.341333,455.4752383
5285,1494.695195,455.5830953
5348,1495.090712,455.7036491
5465,1495.226796,455.7451273
4804,1495.256707,455.7542442
501,1495.339891,455.7795988
1729,1495.480928,455.8225867
234,1495.490888,455.8256228
1305,1496.088391,456.0077416
6409,1496.219641,456.0477467
4443,1496.289072,456.0689092
4028,1496.999757,456.2855258
2934,1497.35684,456.3943648
1304,1498.373729,456.7043125
2769,1498.565335,456.7627142
1676,1498.642608,456.786267
2682,1499.217302,456.9614336
6352,1499.97279,457.1917063
3914,1500.369053,457.3124873
3171,1500.682657,457.4080738
3300,1501.112753,457.5391672
5158,1502.067624,457.8302118
2428,1502.389323,457.9282656
2576,1502.805146,458.0550084
1520,1503.406461,458.2382894
1568,1503.612104,458.3009693
1560,1504.895317,458.6920927
1152,1505.883726,458.9933596
1655,1506.133388,459.0694567
1277,1506.194246,459.0880061
6326,1506.288419,459.11671
1567,1506.5421,459.1940321
6419,1506.916976,459.3082942
2721,1507.391427,459.4529069
4097,1507.866526,459.5977172
4687,1508.162171,459.6878299
1648,1508.333473,459.7400426
1988,1508.404779,459.7617767
5476,1508.925928,459.9206229
2220,1508.927107,459.9209823
1507,1508.949423,459.927784
5304,1509.068472,459.9640703
4266,1509.279705,460.028454
6431,1509.330587,460.043963
3511,1509.367598,460.0552437
3474,1509.544507,460.1091658
3687,1509.798306,460.1865235
2467,1510.512802,460.404302
3601,1510.973143,460.544614
5333,1511.820857,460.8029971
3573,1511.997795,460.856928
4822,1512.312235,460.9527691
1375,1512.331886,460.9587588
5319,1512.424401,460.9869573
6346,1514.714512,461.6849832
4146,1514.779359,461.7047485
4368,1514.969241,461.7626246
1488,1515.43523,461.9046582
5403,1515.461697,461.9127252
3494,1515.59241,461.9525667
1539,1515.730639,461.9946988
5282,1516.210932,462.1410919
3851,1516.870611,462.3421623
6286,1516.975336,462.3740824
2891,1516.99772,462.3809051
6441,1517.085185,462.4075644
4524,1518.296338,462.7767239
1492,1518.382712,462.8030508
5143,1518.454961,462.8250721
6191,1518.512839,462.8427132
2245,1519.313926,463.0868847
6296,1520.509207,463.4512063
2538,1520.749279,463.5243804
2966,1521.349219,463.7072419
5261,1521.771328,463.8359006
3084,1521.865979,463.8647504
6396,1522.488131,464.0543823
3081,1522.92549,464.1876893
5505,1523.014301,464.214759
1595,1523.024043,464.2177282
3801,1523.468713,464.3532638
2973,1523.503151,464.3637604
2343,1524.021743,464.5218272
5444,1524.411575,464.6406479
1827,1525.40973,464.9448858
1385,1525.866791,465.084198
6402,1526.169197,465.1763713
3878,1526.180185,465.1797205
636,1527.138422,465.4717911
1824,1527.68344,465.6379125
2233,1527.699762,465.6428874
1532,1528.771639,465.9695954
4378,1528.910913,466.0120464
3117,1529.472073,466.183088
4158,1529.488389,466.1880608
4483,1530.069587,466.3652103
2695,1530.381919,466.460409
4003,1531.378374,466.7641283
231,1531.882607,466.9178187
3286,1532.061383,466.9723096
2712,1532.415678,467.0802987
1925,1532.662086,467.1554037
6328,1532.920022,467.2340228
5240,1533.816877,467.507384
4319,1534.036272,467.5742557
5233,1534.893532,467.8355487
1686,1535.152899,467.9146035
461,1535.480536,468.0144674
2951,1536.416937,468.2998825
6426,1537.175086,468.5309662
3140,1537.436601,468.6106761
3487,1537.561198,468.6486532
5301,1538.097357,468.8120743
5306,1538.406582,468.9063262
6408,1538.494631,468.9331635
6333,1538.702864,468.9966329
329,1538.909516,469.0596205
1675,1539.175777,469.1407768
5464,1539.725757,469.3084106
1783,1540.478316,469.5377906
1639,1540.767973,469.626078
1496,1540.980262,469.6907837
4468,1540.992831,469.6946148
1602,1541.097348,469.7264716
1793,1541.626699,469.8878178
6415,1542.596116,470.183296
1447,1542.855729,470.2624261
3978,1543.250283,470.3826864
5478,1544.946323,470.8996394
6320,1545.66376,471.118314
3096,1545.671109,471.120554
355,1546.083226,471.2461672
539,1546.276195,471.3049842
1708,1546.44133,471.3553175
2204,1547.288665,471.6135852
1640,1547.603893,471.7096666
3941,1548.608872,472.0159841
4155,1549.791328,472.3763967
1627,1549.806657,472.3810691
2285,1550.032989,472.450055
1411,1550.333891,472.5417701
4905,1550.95702,472.7316996
3450,1550.969686,472.7355603
4980,1551.269851,472.8270506
2459,1552.793662,473.2915082
4559,1552.898207,473.3233736
4703,1553.235402,473.4261504
4639,1553.481867,473.501273
5483,1553.673878,473.559798
4388,1554.166423,473.7099259
4290,1554.695,473.8710359
4482,1555.020257,473.9701743
1534,1555.46372,474.1053418
4220,1556.052175,474.2847028
4374,1557.222656,474.6414654
4038,1557.347386,474.6794832
5342,1557.560502,474.7444409
1379,1557.579005,474.7500806
2120,1558.171639,474.9307157
4436,1558.556287,475.0479564
4958,1558.623409,475.068415
338,1558.815253,475.1268891
851,1559.070826,475.2047878
1420,1559.181463,475.2385098
1334,1559.540309,475.3478862
3403,1559.680474,475.3906084
3792,1559.719107,475.4023838
4110,1559.855931,475.4440877
2498,1560.493751,475.6384953
4467,1560.540001,475.6525922
155,1561.679323,475.9998576
5385,1562.055095,476.1143931
4624,1562.200059,476.158578
2860,1562.806739,476.3434941
6358,1563.549263,476.5698154
1672,1563.700495,476.6159109
1176,1563.876779,476.6696422
1325,1564.284752,476.7939924
4353,1564.885699,476.977161
2517,1565.375046,477.1263142
4082,1565.468035,477.1546571
1744,1565.58556,477.1904788
1637,1566.734394,477.5406433
6284,1567.602104,477.8051213
2234,1567.620534,477.8107388
1417,1568.08138,477.9512046
4831,1568.164626,477.976578
6279,1568.704785,478.1412185
3190,1568.915431,478.2054235
3160,1568.97268,478.2228728
4902,1569.205575,478.2938592
4441,1569.268468,478.313029
1892,1569.33477,478.3332378
6448,1569.770686,478.4661052
3397,1570.01994,478.5420778
2028,1570.755488,478.7662727
4462,1570.788305,478.7762754
1293,1572.802088,479.3900765
4242,1572.811306,479.3928859
4361,1573.269536,479.5325547
3524,1573.459193,479.5903619
1677,1573.84635,479.7083675
2181,1574.489794,479.9044892
2490,1575.546264,480.2265013
3291,1576.172563,480.4173973
5471,1576.535455,480.5280066
3691,1576.848625,480.6234609
1571,1577.461446,480.8102488
4127,1577.478545,480.8154605
1693,1577.715654,480.8877313
2981,1577.819649,480.919429
1437,1578.720248,481.1939315
3445,1578.79594,481.2170026
1497,1579.017204,481.2844438
3656,1579.102115,481.3103248
2431,1579.640673,481.474477
2419,1581.139048,481.931182
5222,1581.585347,482.0672137
2436,1582.992209,482.4960253
509,1583.538296,482.6624726
2296,1585.608343,483.2934229
1907,1586.147393,483.4577253
4476,1586.175559,483.4663104
1369,1586.316291,483.5092056
5470,1586.693688,483.6242361
2775,1586.828307,483.6652679
5854,1588.035571,484.0332421
1273,1588.603743,484.2064207
2711,1589.034734,484.337787
1647,1589.087085,484.3537434
1881,1589.198901,484.387825
1515,1589.919242,484.6073849
1541,1590.764427,484.8649973
1850,1591.279084,485.0218649
6367,1592.356234,485.35018
2906,1592.475012,485.3863836
4362,1592.638057,485.4360798
2158,1592.868071,485.506188
319,1593.634801,485.7398873
4967,1593.725831,485.7676332
3285,1593.826658,485.7983655
2110,1594.453125,485.9893126
6379,1594.553105,486.0197865
2533,1594.567843,486.0242785
1965,1594.857934,486.1126984
341,1596.907521,486.7374123
1661,1597.431805,486.8972142
2504,1597.584668,486.9438069
6462,1597.859297,487.0275137
2562,1597.88541,487.0354731
3026,1598.351742,487.1776109
3413,1598.800179,487.3142946
3405,1600.390113,487.7989064
1938,1600.513552,487.8365306
3622,1600.57432,487.8550526
4178,1601.426784,488.1148837
5416,1601.504635,488.1386127
1630,1601.833691,488.2389091
4802,1602.080475,488.3141287
2307,1602.130666,488.3294269
6430,1602.159098,488.3380931
1971,1602.699064,488.5026746
2048,1602.7994,488.5332571
1449,1603.16317,488.6441341
1372,1604.070628,488.9207275
2814,1604.449437,489.0361884
1438,1604.677834,489.1058038
5147,1605.26948,489.2861374
1360,1605.499491,489.3562448
2013,1605.753634,489.4337077
3014,1606.214277,489.5741117
1333,1606.527147,489.6694743
1963,1606.545665,489.6751186
1477,1607.127225,489.8523781
5507,1607.222938,489.8815514
4638,1607.839686,490.0695363
2880,1608.079544,490.142645
3030,1608.441335,490.2529189
1837,1608.580918,490.2954639
1332,1610.147027,490.7728138
2991,1610.827983,490.9803693
2334,1612.658827,491.5384104
4574,1612.751532,491.566667
4214,1612.775588,491.5739992
5148,1612.977856,491.6356506
211,1614.025808,491.9550663
2113,1614.725333,492.1682816
6318,1615.986232,492.5526034
1733,1616.975544,492.8541459
4004,1617.309498,492.9559349
2631,1617.43177,492.9932035
1459,1617.441415,492.9961433
3634,1617.606524,493.0464685
2994,1617.841321,493.1180345
2006,1618.315825,493.2626636
1386,1618.358526,493.2756788
6291,1618.799271,493.4100179
472,1619.830466,493.7243261
4459,1620.238588,493.8487217
2175,1620.264902,493.8567422
2552,1620.363061,493.8866609
2050,1620.954512,494.0669353
4861,1621.117479,494.1166075
6345,1621.272355,494.1638137
2399,1621.463566,494.2220948
179,1621.809233,494.3274542
5494,1621.925465,494.3628819
4796,1622.363393,494.4963622
1535,1622.435297,494.5182784
3599,1622.73376,494.6092501
4062,1622.810992,494.6327902
2744,1623.53952,494.8548457
5486,1623.709456,494.9066423
4115,1623.882862,494.9594963
2173,1624.250916,495.0716791
3071,1625.081217,495.3247551
1882,1625.528991,495.4612365
6453,1626.097583,495.6345432
1522,1626.1069,495.6373831
5426,1626.430725,495.7360848
6483,1626.729784,495.8272383
4217,1627.254453,495.9871573
1682,1627.383647,496.0265355
2450,1628.940052,496.5009278
1478,1629.142193,496.5625404
6432,1630.809529,497.0707445
1946,1631.088391,497.1557414
4636,1631.642535,497.3246445
4648,1632.984615,497.7337107
2070,1633.047727,497.7529473
6434,1633.072951,497.7606354
4024,1633.178325,497.7927535
1415,1633.720186,497.9579126
4338,1634.353972,498.1510906
3167,1634.757506,498.2740879
1794,1634.989789,498.3448876
5625,1635.055552,498.3649324
1259,1635.442864,498.4829849
5214,1636.330981,498.7536831
2254,1637.014415,498.9619936
1355,1637.127302,498.9964016
2509,1637.267347,499.0390872
2461,1637.849636,499.216569
4513,1638.627212,499.4535743
392,1638.943098,499.5498562
2007,1640.296633,499.9624136
1555,1640.510836,500.0277028
2106,1640.54008,500.0366164
4682,1641.678046,500.3834685
3443,1642.212794,500.5464597
1665,1642.645762,500.6784282
2888,1642.905057,500.7574615
1579,1643.165232,500.8367626
6281,1643.539118,500.9507232
2212,1643.589181,500.9659824
1649,1643.954909,501.0774562
4571,1644.157512,501.1392098
5305,1644.612037,501.2777488
2350,1644.790725,501.332213
1508,1645.7495,501.6244477
516,1645.970547,501.6918228
4832,1646.004944,501.7023071
471,1646.02709,501.709057
2919,1646.662573,501.9027521
1578,1646.713838,501.9183779
2023,1647.634569,502.1990166
1811,1648.115041,502.3454644
4273,1649.488589,502.7641219
1613,1649.71753,502.8339032
3765,1650.43103,503.0513781
1799,1650.630686,503.112233
6278,1651.559694,503.3953948
4803,1653.589897,504.0142005
1339,1655.109355,504.4773315
241,1655.416992,504.571099
316,1656.196461,504.8086813
4660,1656.378262,504.8640941
1592,1656.417283,504.8759878
1972,1656.519122,504.9070283
4356,1656.643093,504.9448146
5175,1656.704275,504.963463
1994,1658.635051,505.5519636
4618,1658.862568,505.6213107
3858,1659.538266,505.8272633
4006,1659.54941,505.8306602
1342,1660.694561,506.1797021
6323,1662.067099,506.5980519
1582,1662.109106,506.6108556
6365,1662.198956,506.6382417
5472,1662.596719,506.7594798
2313,1663.713303,507.0998147
1388,1663.940499,507.169064
2191,1663.993853,507.1853265
3330,1664.661347,507.3887787
1432,1665.363557,507.6028122
4671,1666.033785,507.8070978
4298,1666.341962,507.9010301
5491,1667.426219,508.2315117
1498,1668.102435,508.4376222
6282,1668.103032,508.4378041
2697,1668.347593,508.5123465
2326,1668.460293,508.5466972
4740,1668.559524,508.5769428
2249,1669.554516,508.8802164
3290,1669.812535,508.9588606
3785,1669.990471,509.0130954
243,1670.028135,509.0245757
2026,1670.230783,509.0863427
246,1670.487476,509.1645827
506,1672.200962,509.6868534
1958,1672.515274,509.7826556
301,1672.569475,509.7991761
2563,1672.631664,509.8181312
4699,1672.726766,509.8471183
2395,1672.990943,509.9276393
4463,1673.120972,509.9672722
2845,1673.443053,510.0654426
371,1674.044864,510.2488747
4554,1674.189236,510.2928791
2103,1674.529852,510.3966988
1319,1674.642309,510.4309757
1464,1674.822093,510.485774
4377,1674.860979,510.4976265
2512,1675.43898,510.6738012
1807,1675.841952,510.7966271
4056,1676.054018,510.8612647
3585,1676.076635,510.8681583
6413,1676.720153,511.0643027
3766,1677.093985,511.1782467
1597,1677.172365,511.2021369
1585,1678.311656,511.5493927
6271,1678.492206,511.6044244
5468,1678.492521,511.6045204
2000,1679.071979,511.7811392
5024,1679.177495,511.8133005
1291,1679.937503,512.044951
1517,1681.749314,512.597191
1612,1682.099776,512.7040119
201,1682.287822,512.7613282
5022,1682.408649,512.7981562
4544,1682.45411,512.8120127
2344,1683.847377,513.2366805
6468,1684.865317,513.5469487
2409,1684.910753,513.5607975
4451,1685.609903,513.7738985
3193,1686.836832,514.1478665
4265,1687.617092,514.3856897
4129,1688.375342,514.6168042
6450,1688.477654,514.6479889
3893,1688.588176,514.681676
4109,1688.825882,514.7541287
138,1689.383022,514.9239452
2480,1689.754472,515.037163
2475,1690.287412,515.1996031
3377,1691.587464,515.5958589
6438,1692.679175,515.9286126
3185,1692.974988,516.0187762
4151,1693.319208,516.1236946
5374,1693.347446,516.1323015
2677,1693.96675,516.3210653
1357,1694.026669,516.3393288
6473,1695.224591,516.7044555
4106,1695.597653,516.8181647
1974,1695.635327,516.8296477
232,1695.945394,516.9241561
378,1696.246383,517.0158977
4171,1696.332011,517.041997
4548,1696.516129,517.098116
2121,1696.702962,517.1550627
1697,1696.746433,517.1683129
5321,1696.911577,517.2186488
1495,1697.093564,517.2741183
2166,1698.048733,517.5652539
4629,1698.161419,517.5996005
1480,1698.198216,517.6108163
2510,1698.479934,517.6966839
374,1698.482411,517.6974388
1898,1698.736638,517.7749272
4327,1699.13474,517.8962689
1666,1701.395958,518.5854879
1935,1701.467705,518.6073566
4261,1702.261828,518.8494051
5247,1702.536616,518.9331605
3809,1703.476321,519.2195825
6353,1703.987111,519.3752715
4673,1704.074182,519.4018105
4259,1704.313294,519.4746919
5449,1704.826487,519.6311133
326,1705.475398,519.8289012
1797,1705.688208,519.8937657
2275,1706.030123,519.9979815
2396,1706.06188,520.0076611
1402,1706.323128,520.0872893
4051,1706.468836,520.1317011
4343,1707.529952,520.4551294
2962,1707.708347,520.5095041
4693,1707.755723,520.5239443
5420,1708.194867,520.6577955
6442,1708.254835,520.6760737
4545,1708.370163,520.7112256
6467,1708.550517,520.7661976
4023,1708.788454,520.8387208
1271,1711.023453,521.5199486
354,1711.098438,521.5428039
1509,1711.630922,521.705105
4244,1711.680987,521.7203648
2463,1711.857317,521.7741101
1928,1711.981752,521.8120379
2506,1712.262719,521.8976768
1893,1712.854335,522.0780012
6311,1712.891978,522.0894749
1608,1712.968597,522.1128283
1933,1714.226749,522.4963131
2054,1715.813656,522.9800024
4015,1715.98995,523.0337369
4424,1716.081125,523.061527
4128,1716.991443,523.3389919
1354,1717.056004,523.3586699
3087,1717.32729,523.4413579
4522,1717.816523,523.5904761
2965,1717.899155,523.6156625
6302,1718.196578,523.7063171
202,1718.247285,523.7217724
6362,1719.413321,524.0771802
4793,1719.477322,524.0966876
4184,1719.752476,524.1805548
4133,1719.937804,524.2370427
481,1721.102526,524.5920498
4791,1721.277147,524.6452744
1270,1721.659536,524.7618267
1869,1722.585917,525.0441875
2230,1722.969777,525.1611879
5308,1723.78425,525.4094393
3669,1724.1337,525.5159518
2779,1725.387487,525.8981059
