FID,distance to SAS,distance to stations before,distance decreased
899,728.3804143,230.1100806,
900,834.5980446,391.4590593,
901,447.8914985,109.3440706,
902,981.1392085,292.0093447,
903,485.1216868,205.4788695,
904,816.7989185,439.5273293,
905,287.1449233,244.8736993,
906,367.0969666,114.6605328,
907,760.4520171,292.1252077,
908,782.7287491,400.6448833,
909,635.2463033,210.524557,
910,950.1493374,423.1090329,
911,874.5744857,404.3388286,
912,685.7056632,131.8500998,
913,504.1692944,106.0754705,
914,793.8048875,326.0532581,
915,387.4373349,86.47959214,
916,925.5393367,159.2152256,
917,900.2717134,265.1822532,
918,610.0303994,352.1840635,
919,718.834899,364.5924749,
920,689.9987099,126.877256,
921,938.4475918,224.1888952,
922,413.3360156,71.53725537,
923,466.1417849,196.6254406,
924,357.1471601,303.2373489,
925,951.9210432,246.0979137,
926,798.1502683,107.7202415,
927,849.0574761,299.3853442,
928,679.5923148,195.3986632,
929,388.3658141,210.3412838,
930,673.522428,131.1869403,
931,795.9361026,340.2796036,
932,754.1835584,283.3922935,
933,707.5019525,289.094373,
934,464.1259174,163.5964852,
935,492.3176939,352.6989055,
936,844.8274596,382.8901297,
937,308.6442454,162.1721107,
938,838.1418501,375.6751245,
939,354.4810381,320.5245966,
940,651.8668283,221.5898256,
941,302.780237,351.5503581,
942,760.7182092,301.7631877,
943,642.5201132,193.0290953,
944,676.6854781,142.3342585,
945,691.6471605,109.9925976,
946,981.7904488,259.0474197,
947,434.0158589,152.6234213,
948,311.9508714,236.6512107,
949,307.5807692,197.6590669,
950,716.4941409,96.41123125,
951,341.9809733,159.1361986,
952,275.8751016,276.9214492,
953,772.9399913,303.9140194,
954,840.4361902,288.730008,
955,376.4004273,149.6034344,
956,742.0316648,172.5207047,
957,722.3121757,267.7955056,
958,349.2060787,260.1425756,
959,786.7476887,316.8405208,
960,663.1967765,219.7707111,
961,417.1634284,263.3404395,
962,649.0937458,152.0773003,
963,913.784156,392.1261004,
964,346.9560006,128.2544335,
965,880.9225568,236.771567,
966,657.4273349,201.4356025,
967,401.3849252,77.19742731,
968,680.7249637,304.0923815,
969,752.8416466,132.8234054,
970,862.015789,412.4838222,
971,354.4479444,318.0678017,
972,331.1653694,231.6897863,
973,967.1635932,310.5155407,
974,984.9229667,363.3271748,
975,327.5375688,165.844538,
976,356.8663739,121.1300807,
977,489.6122624,254.7006185,
978,951.0668244,312.2536432,
979,711.1356258,246.8868531,
980,506.3394719,99.06925294,
981,856.6755811,390.5772497,
982,752.8317839,284.0272076,
983,397.0755978,79.78676518,
984,320.8664494,169.3877728,
985,359.5742036,292.4715143,
986,728.6573075,392.2859982,
987,662.3736594,195.4638348,
988,335.5555629,161.9534024,
989,709.2937475,216.3793214,
990,699.4167632,293.8808052,
991,869.8013413,404.5899664,
992,908.4776598,439.9845677,
993,692.5636142,240.0095656,
994,316.2444996,171.9991447,
995,773.7053611,306.2741518,
996,796.0829814,325.7690687,
997,913.8256415,245.016421,
998,959.930185,258.8853554,
999,224.4656137,247.6017179,
1000,940.7455077,411.7434082,
1001,609.3048297,193.4484274,
1002,706.0232218,241.2608091,
1003,774.9773143,304.5910034,
1004,676.9140945,235.1224066,
1005,651.1848581,149.8476754,
1006,540.814788,305.3372472,
1007,464.6653945,355.1103968,
1008,315.1863622,194.3233791,
1009,257.2179541,269.7905668,
1010,786.1215984,66.38969717,
1011,546.6999634,187.520818,
1012,778.0301399,163.1771015,
1013,684.3215922,225.3089816,
1014,739.241958,61.78624605,
1015,790.3134788,343.0387264,
1016,324.7271134,190.5617659,
1017,948.088302,386.4550635,
1018,890.8365698,341.3248034,
1019,999.1728809,286.5974519,
1020,703.2646216,111.5763854,
1021,810.1132211,317.3063402,
1022,761.8444211,194.1314601,
1023,738.1773121,168.7974139,
1024,581.7092464,223.3467854,
1025,705.3073992,213.1642301,
1026,765.7984546,348.1026852,
1027,688.389155,200.8198901,
1028,418.3962628,346.3344736,
1029,784.0481215,365.5553238,
1030,828.4555064,384.7680583,
1031,347.4012636,156.9764327,
1032,435.5492261,101.3926668,
1033,777.4233869,308.0716205,
1034,485.632273,124.6386236,
1035,937.3220157,280.6662064,
1036,848.1707001,397.4120185,
1037,941.4491744,286.8131297,
1038,459.5182128,353.8410301,
1039,923.8131086,386.4814388,
1040,925.1525922,262.3463823,
1041,749.8491916,294.6862419,
1042,809.4825277,391.138495,
1043,810.2284067,339.5414347,
1044,477.0392388,201.527811,
1045,824.2867804,432.7364338,
1046,962.7389728,263.3320817,
1047,610.1973485,139.8289651,
1048,679.0133693,123.2292714,
1049,775.1460392,356.0756122,
1050,803.0769261,115.5221589,
1051,696.5029513,271.6409753,
1052,664.1311174,283.2262707,
1053,870.9128397,400.8966228,
1054,535.2989036,145.6960401,
1055,310.807234,325.9084988,
1056,474.4225871,117.672657,
1057,691.742435,298.2225878,
1058,265.6447727,235.6478432,
1059,488.1094195,284.2711251,
1060,456.7812383,160.4191321,
1061,695.6556915,229.8687822,
1062,518.569379,93.61032977,
1063,413.8132486,345.796569,
1064,726.6514935,371.9010568,
1065,780.3670881,24.14054362,
1066,381.2937563,91.31700393,
1067,706.6261731,144.86817,
1068,867.3573932,397.5933169,
1069,652.4217399,207.5090018,
1070,438.9106617,121.8151634,
1071,653.2519798,147.8012126,
1072,264.9743119,220.9880852,
1073,787.0428814,320.523407,
1074,937.4882465,372.8160344,
1075,509.6171833,110.7870431,
1076,850.0161265,258.2496676,
1077,446.5634535,104.5219073,
1078,502.5682635,136.4984224,
1079,371.0574762,166.9688337,
1080,356.1265784,308.2583248,
1081,680.9102598,120.7875855,
1082,659.9076352,231.8408255,
1083,763.7147729,303.5965457,
1084,498.67533,101.4564529,
1085,617.4102059,199.6782898,
1086,399.8321935,342.0914525,
1087,452.1779733,71.72691549,
1088,894.6667335,445.7278376,
1089,894.2728548,339.4193748,
1090,362.3009623,281.7867449,
1091,534.7480386,197.978226,
1092,685.0302479,116.0345126,
1093,793.8037374,183.7216052,
1094,651.8005016,251.1893366,
1095,680.271116,280.3831799,
1096,878.2814052,407.8628268,
1097,809.7697846,126.0720409,
1098,690.5824921,224.305423,
1099,935.5894832,405.4966352,
1100,883.0050385,218.1438462,
1101,584.5035793,309.4949569,
1102,636.5412072,192.161822,
1103,358.3078313,297.9091065,
1104,803.0512415,348.0858754,
1105,239.7707656,246.6615614,
1106,687.3790361,236.9373792,
1107,481.7481676,240.3251641,
1108,898.1717491,415.4238291,
1109,797.7608303,367.6274889,
1110,746.8377261,58.59693705,
1111,472.9383935,167.7902799,
1112,617.6156878,272.7046562,
1113,658.2141429,257.75941,
1114,645.0382296,244.2675098,
1115,342.513145,229.6834611,
1116,324.3128343,147.1778428,
1117,362.2221888,227.5561734,
1118,301.2053846,200.6773697,
1119,825.6482158,334.3961275,
1120,686.0187177,297.9254726,
1121,414.9610328,162.3338897,
1122,619.2906682,188.1457471,
1123,310.2599589,350.0008089,
1124,811.914921,382.8937404,
1125,805.5012146,334.9091392,
1126,785.9149426,291.1079625,
1127,731.5642726,71.76482189,
1128,746.9787261,56.25368101,
1129,826.397055,243.3282914,
1130,307.3058794,238.0049005,
1131,626.8881302,363.8300302,
1132,665.9671752,219.279663,
1133,345.6955753,343.6137133,
1134,861.7417337,395.9825144,
1135,667.2950686,189.559591,
1136,573.6850095,228.6578361,
1137,670.1702789,227.5846687,
1138,716.1818743,252.4440884,
1139,480.2605786,171.5698137,
1140,401.4816347,182.2897323,
1141,623.8775416,301.3335867,
1142,463.2708623,111.6130079,
1143,767.0353251,149.3099133,
1144,716.7025194,149.5757758,
1145,793.9518707,376.085413,
1146,932.1761941,310.8384449,
1147,702.526734,149.5273199,
1148,723.2438019,285.330635,
1149,442.9651513,327.7725191,
1150,858.1062956,310.5664697,
1151,892.5365589,409.0972943,
1152,917.2561523,458.9933597,
1153,844.6741381,402.4181119,
1154,816.4339496,371.6501064,
1155,344.9910284,126.5859583,
1156,637.0733635,289.7468665,
1157,813.8273612,132.5170352,
1158,917.8285144,437.494958,
1159,326.5630047,232.9759467,
1160,398.3019885,344.9248077,
1161,350.8622713,120.243586,
1162,311.1409623,196.0611348,
1163,378.744722,143.5411956,
1164,746.7452457,293.1746609,
1165,863.687419,394.2263799,
1166,728.9534702,76.01433523,
1167,442.7532903,350.2073819,
1168,768.0397129,300.2167105,
1169,916.1013579,288.0155734,
1170,281.4477244,275.0114006,
1171,470.7772728,103.5485046,
1172,311.819909,174.6144332,
1173,366.9870819,265.7193557,
1174,372.3974879,249.5495843,
1175,781.9614485,168.2294394,
1176,953.2913033,476.6696422,
1177,700.8267266,235.5474704,
1178,733.4823534,342.710422,
1179,576.3027882,226.77168,
1180,448.3778536,351.3401254,
1181,435.3897987,267.0733125,
1182,543.7117142,143.277742,
1183,836.7803524,117.5316898,
1184,437.0726522,349.1534417,
1185,905.6402243,442.9483548,
1186,637.9810994,237.0510974,
1187,479.9942309,121.0351765,
1188,665.4342585,265.1608143,
1189,864.1664517,403.8133357,
1190,436.3226619,186.0015025,
1191,692.2185552,234.163689,
1192,759.7445362,140.6758213,
1193,491.2721939,128.4266288,
1194,721.2641593,90.9650629,
1195,606.7062018,195.34569,
1196,428.1020852,233.4432084,
1197,341.547148,185.131917,
1198,780.2728322,315.2679613,
1199,961.1637953,403.0586177,
1200,408.280664,183.0185953,
1201,908.2755675,276.7748642,
1202,945.1296982,417.0465917,
1203,335.0143501,300.2600425,
1204,672.5898575,135.9553952,
1205,756.3005782,136.7001599,
1206,507.9781421,217.9579912,
1207,945.4448252,292.8210477,
1208,673.4154723,273.3474742,
1209,410.4541667,167.1929317,
1210,728.5241151,266.0466418,
1211,888.3315065,418.9554376,
1212,838.6710025,387.0529409,
1213,520.2370544,154.588993,
1214,599.1694911,201.8684601,
1215,829.7138438,358.905052,
1216,374.3518035,244.1618306,
1217,682.9212853,118.373143,
1218,789.679951,178.2888612,
1219,726.4278994,80.48533761,
1220,307.2905374,177.40739,
1221,646.2666015,354.605203,
1222,557.7027097,243.3240628,
1223,683.6727716,242.6578047,
1224,886.5547978,306.7838877,
1225,697.8584927,243.3260938,
1226,303.2059876,180.0229687,
1227,429.7954155,100.3064164,
1228,397.0089494,241.7547153,
1229,370.6698775,161.6500262,
1230,453.9738609,260.7201354,
1231,571.0864085,230.683506,
1232,513.0739264,191.3033863,
1233,888.9857514,248.6585813,
1234,885.2116991,421.0705482,
1235,761.8908643,336.8063662,
1236,277.9616085,202.6497392,
1237,749.3968543,278.5821108,
1238,713.3652486,242.696183,
1239,472.4143013,312.3298831,
1240,446.1883928,238.2203932,
1241,590.6929433,339.3661796,
1242,429.3625819,265.705808,
1243,1008.459664,301.0535821,
1244,668.6767524,207.7402751,
1245,551.7221388,243.5782007,
1246,955.46339,429.5162221,
1247,744.112689,57.74171708,
1248,300.6661437,240.0908601,
1249,1026.710952,283.891748,
1250,611.9567063,191.6904037,
1251,461.9891382,332.4234824,
1252,450.8682406,158.0858021,
1253,790.4059548,323.2407005,
1254,955.8413075,252.3774078,
1255,647.0527496,154.4097221,
1256,675.2392333,128.4993088,
1257,677.2868892,125.6370958,
1258,384.8446684,326.7255515,
1259,753.8409912,498.4829849,
1260,927.021988,414.9499535,
1261,722.517553,197.7894428,
1262,486.3912914,312.4411345,
1263,926.6785426,429.2563847,
1264,726.5313955,430.8291978,
1265,805.8451386,343.5642363,
1266,768.7321151,265.8997703,
1267,649.5288322,121.9929326,
1268,921.5807015,423.5083706,
1269,747.4531623,447.8989451,
1270,852.8495608,524.7618266,
1271,765.6301436,521.5199485,
1272,646.675934,369.6460165,
1273,784.5971813,484.2064209,
1274,861.041721,374.1450395,
1275,708.140296,309.6211676,
1276,483.6338175,278.3163597,
1277,728.215989,459.0880062,
1278,772.9209594,253.3584252,
1279,722.0792817,454.3903829,
1280,644.7522457,252.1063704,
1281,837.4274657,364.7652215,
1282,485.461887,360.9525435,
1283,637.0218113,290.1903002,
1284,822.0581968,280.8811166,
1285,713.5519374,198.392087,
1286,714.1242447,292.2306541,
1287,856.6929361,369.1318991,
1288,927.3901632,437.2000725,
1289,729.8710616,442.3465239,
1290,701.4531966,398.744961,
1291,820.0240337,512.0449509,
1292,875.306663,554.3757276,
1293,707.051891,479.3900764,
1294,595.9296861,288.8365375,
1295,504.5675942,319.0000693,
1296,614.4887561,419.4744099,
1297,606.3174475,296.2739315,
1298,682.791456,288.3110882,
1299,445.370574,301.2318643,
1300,764.8429976,427.1350809,
1301,800.7488735,295.2097506,
1302,837.7406605,373.8335887,
1303,502.5753247,234.1713979,
1304,823.5424459,456.7043126,
1305,917.9432111,456.0077416,
1306,589.3021812,386.8421351,
1307,806.0307216,388.923497,
1308,841.314253,341.1776889,
1309,887.0815287,562.0555571,
1310,430.5226864,298.535707,
1311,883.6113578,356.499086,
1312,833.9962593,342.829568,
1313,759.0616936,421.9833312,
1314,647.3258084,422.2118059,
1315,593.7579735,363.2666686,
1316,365.3327816,260.5492021,
1317,814.5115599,418.7371548,
1318,847.2823803,528.8398448,
1319,842.5543175,510.4309758,
1320,874.2647514,389.3392271,
1321,719.4605526,440.2417729,
1322,732.5521813,276.3818265,
1323,627.0406678,383.9997733,
1324,883.2131147,359.1628222,
1325,771.5608475,476.7939924,
1326,722.8561489,416.5832862,
1327,437.9640702,266.4999298,
1328,614.0230304,270.3490721,
1329,381.4391691,258.6426797,
1330,795.4311339,528.7869462,
1331,801.3791699,339.336859,
1332,900.2267408,490.7728138,
1333,812.0104375,489.6694744,
1334,834.1480767,475.3478862,
1335,797.6684239,451.378142,
1336,790.4308041,427.9346957,
1337,423.4049804,259.1405679,
1338,824.3433839,358.7585602,
1339,819.0345088,504.4773314,
1340,689.3338417,201.9825828,
1341,901.7404185,373.8317337,
1342,745.0918479,506.1797022,
1343,603.0235683,412.9599131,
1344,844.5016796,399.8844467,
1345,705.5272013,441.9005512,
1346,527.6380547,246.1879437,
1347,611.6403889,300.1627822,
1348,793.3273013,257.2006639,
1349,787.009829,387.4716669,
1350,789.0401935,252.0903932,
1351,837.9536902,392.758233,
1352,828.5367095,301.4406141,
1353,954.1054211,434.6368249,
1354,921.1776058,523.35867,
1355,781.7674219,498.9964017,
1356,647.9057003,299.2922195,
1357,758.7484136,516.3393287,
1358,849.3313815,354.5872384,
1359,417.5225713,274.9700889,
1360,741.8614323,489.3562449,
1361,851.5661385,389.3260159,
1362,777.0830062,415.4030046,
1363,454.1753172,269.7886305,
1364,800.4986773,383.1563396,
1365,781.0229888,382.4009324,
1366,467.3180671,306.567623,
1367,878.7055053,356.70322,
1368,946.6637265,426.0182184,
1369,804.6987566,483.5092055,
1370,852.3311883,364.0953811,
1371,715.8943332,410.7430789,
1372,725.0154116,488.9207274,
1373,617.0208388,348.9580597,
1374,716.1953379,449.9194082,
1375,734.0341245,460.9587589,
1376,671.9957765,249.7905107,
1377,813.6008583,271.0878796,
1378,789.7305308,414.4019082,
1379,883.3860782,474.7500807,
1380,605.2626933,341.1460138,
1381,671.7958845,265.8346086,
1382,852.0951446,442.0386006,
1383,736.6084231,257.9925783,
1384,608.9201383,416.2833091,
1385,739.3251281,465.0841979,
1386,838.0008425,493.2756787,
1387,863.7784564,542.4587313,
1388,820.4135291,507.1690641,
1389,779.273786,531.9058375,
1390,412.0015592,258.1813959,
1391,672.8822843,394.6122217,
1392,583.9169276,327.6078265,
1393,729.6712294,422.3323997,
1394,458.1800427,219.3645702,
1395,857.6715114,442.7201188,
1396,811.4351665,278.7932531,
1397,662.7001004,406.3460402,
1398,895.829078,398.9131307,
1399,913.1971037,398.8714545,
1400,620.6173293,423.0436908,
1401,499.3759127,142.2949009,
1402,836.5299024,520.0872894,
1403,573.7545923,378.3046265,
1404,779.0201954,427.3098386,
1405,459.5933471,271.1161622,
1406,650.506496,257.5032425,
1407,706.5723704,423.6642145,
1408,826.3688615,430.6627529,
1409,611.7427965,399.8901403,
1410,881.6595772,564.4034449,
1411,826.0705759,472.54177,
1412,656.0540091,387.3078037,
1413,755.5680457,280.1412773,
1414,710.8966533,445.9223832,
1415,870.6748233,497.9579127,
1416,653.3456153,303.8975997,
1417,939.1117524,477.9512046,
1418,861.5503851,546.1232944,
1419,861.621595,404.3214446,
1420,780.1630748,475.2385099,
1421,781.1712063,233.363835,
1422,797.8720542,290.1355039,
1423,830.8569059,414.7989291,
1424,871.5239025,353.0377077,
1425,882.424802,419.5439183,
1426,859.3629741,354.628109,
1427,923.8335184,399.547472,
1428,844.7131402,381.6548537,
1429,665.1972892,242.8246902,
1430,792.7461281,331.2532543,
1431,601.042226,292.4711821,
1432,881.4133164,507.6028122,
1433,674.133571,390.4510735,
1434,700.1825975,278.8571897,
1435,527.5244488,118.1608808,
1436,949.907288,442.1666827,
1437,851.7811143,481.1939316,
1438,807.790071,489.1058038,
1439,664.7783222,447.4331421,
1440,557.8419667,370.0613519,
1441,633.1443855,430.5207451,
1442,704.0191208,186.4784619,
1443,840.5677823,310.5659818,
1444,538.7945837,230.9626152,
1445,763.8767018,359.2781089,
1446,700.1289703,239.9341734,
1447,745.9229532,470.2624262,
1448,659.8621439,309.4599817,
1449,807.9394168,488.6441342,
1450,838.0286082,526.646814,
1451,657.8167909,335.7831398,
1452,663.2297681,432.7762135,
1453,473.5046009,308.351657,
1454,674.6330661,280.4523154,
1455,431.401768,260.0848525,
1456,358.1021722,266.5343415,
1457,709.0593518,405.0442096,
1458,865.4307516,379.196343,
1459,865.1146729,492.9961433,
1460,875.770704,440.3305898,
1461,437.9128472,299.7832096,
1462,749.7683543,242.9592601,
1463,810.3291283,347.8376664,
1464,814.9048801,510.4857739,
1465,880.486459,438.6857354,
1466,733.1551472,202.4160786,
1467,826.7065136,286.2788238,
1468,448.7468684,268.572022,
1469,910.7616072,414.7996283,
1470,721.8240365,435.8434995,
1471,386.9428329,258.2577435,
1472,540.4908395,215.9620897,
1473,811.4663433,394.5897561,
1474,824.1421522,365.1164453,
1475,797.0705124,335.2874362,
1476,619.1027289,228.4981036,
1477,962.8387162,489.8523782,
1478,911.2775514,496.5625404,
1479,905.6279677,390.0423023,
1480,892.4669652,517.6108162,
1481,817.2759852,400.6454545,
1482,801.4100793,438.3261899,
1483,894.6536525,432.0374491,
1484,794.6818015,377.0920812,
1485,849.1218072,535.7778472,
1486,664.0029822,452.5976136,
1487,787.9523373,420.6561107,
1488,923.6440584,461.9046581,
1489,803.7543,546.5309623,
1490,768.6392992,227.8320211,
1491,675.4373708,386.3432013,
1492,981.6875154,462.8030506,
1493,763.7051101,259.8430558,
1494,800.8140069,256.3721835,
1495,826.5117807,517.2741183,
1496,877.9501327,469.6907839,
1497,831.042195,481.2844438,
1498,766.7332002,508.4376222,
1499,861.8076524,358.7646449,
1500,912.7572711,450.6527747,
1501,919.422253,406.1188917,
1502,917.1386043,391.7643314,
1503,797.7321596,262.4530097,
1504,645.8618346,435.5287679,
1505,405.5511249,295.7677952,
1506,599.0368821,366.4273434,
1507,976.5155195,459.9277841,
1508,826.0691384,501.6244476,
1509,808.8592673,521.705105,
1510,804.2558442,270.2329155,
